Rooms,Price,Distance,Bathroom,Car,Landsize,BuildingArea,Propertycount,Build_Age,Type_h,Type_t,Type_u,Method_S,Method_SA,Method_SP,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria
2,690000.0,9.2,1.0,2.0,166.0,81.92271186440678,10412.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,785000.0,9.2,1.0,1.0,0.0,81.92271186440678,10412.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4,1950000.0,9.2,2.0,2.0,775.0,155.0,10412.0,62.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3,2200000.0,9.2,1.0,2.0,700.0,142.0,10412.0,92.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1751000.0,9.2,1.0,3.0,609.0,140.0,10412.0,92.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1857000.0,9.2,2.0,3.0,548.0,205.0,10412.0,92.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1500000.0,9.2,1.0,3.0,401.0,107.0,10412.0,87.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1723000.0,9.2,1.0,1.0,553.0,167.28109546606595,10412.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,529500.0,9.2,1.0,1.0,0.0,81.92271186440678,10412.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1665000.0,9.2,1.0,2.0,685.0,143.0,10412.0,81.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,600000.0,9.2,1.0,1.0,0.0,80.0,10412.0,62.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1420000.0,9.2,1.0,2.0,615.0,607.0,10412.0,82.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1550000.0,9.2,2.0,2.0,307.0,167.28109546606595,10412.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1920000.0,9.2,2.0,2.0,706.0,167.28109546606595,10412.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,2100000.0,9.2,3.0,2.0,696.0,167.28109546606595,10412.0,33.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,390000.0,9.2,1.0,1.0,0.0,81.92271186440678,10412.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4,1390000.0,9.2,2.0,3.0,397.0,167.28109546606595,10412.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1802000.0,9.2,3.0,2.0,394.0,167.28109546606595,10412.0,42.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1310000.0,9.2,1.0,2.0,464.0,167.28109546606595,10412.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1931000.0,9.2,2.0,2.0,648.0,193.0,10412.0,47.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1250000.0,9.2,1.0,2.0,438.0,107.0,10412.0,112.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,610000.0,13.0,1.0,2.0,696.0,118.0,8870.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,610000.0,13.0,1.0,3.0,640.0,144.0,8870.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,555000.0,13.0,2.0,2.0,244.0,3.0,8870.0,52.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3,500000.0,13.0,1.0,1.0,336.0,167.28109546606595,8870.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,806500.0,13.0,1.0,2.0,766.0,127.0,8870.0,57.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,822000.0,13.0,1.0,4.0,700.0,105.0,8870.0,72.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,980000.0,13.0,2.0,3.0,1029.0,136.0,8870.0,72.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3,670000.0,13.0,1.0,1.0,652.0,167.28109546606595,8870.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,1025000.0,13.0,2.0,4.0,1011.0,167.28109546606595,8870.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,530000.0,13.0,1.0,2.0,643.0,167.28109546606595,8870.0,52.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3,721000.0,13.0,1.0,2.0,674.0,167.28109546606595,8870.0,46.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,737000.0,13.0,1.0,4.0,640.0,97.0,8870.0,72.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,575500.0,13.0,1.0,1.0,701.0,167.28109546606595,8870.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,600000.0,13.0,1.0,2.0,702.0,167.28109546606595,8870.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,460000.0,13.0,2.0,2.0,224.0,3.0,8870.0,72.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3,691000.0,13.0,1.0,2.0,753.0,167.28109546606595,8870.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,500000.0,13.0,1.0,1.0,589.0,167.28109546606595,8870.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,545000.0,13.0,2.0,1.0,136.0,130.0,8870.0,8.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3,572000.0,13.0,1.0,2.0,627.0,167.28109546606595,8870.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,702000.0,13.0,1.0,4.0,606.0,124.0,8870.0,66.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,730000.0,13.0,1.0,1.0,705.0,115.0,8870.0,72.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,711500.0,13.0,1.0,3.0,667.0,81.0,8870.0,72.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
5,810000.0,13.0,4.0,4.0,695.0,176.0,8870.0,72.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,250000.0,13.0,1.0,1.0,0.0,61.0,8870.0,52.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3,460000.0,13.0,1.0,1.0,325.0,106.0,8870.0,52.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3,793000.0,13.0,1.0,2.0,780.0,120.0,8870.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,340000.0,13.0,1.0,1.0,0.0,74.0,8870.0,52.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3,596000.0,13.0,1.0,3.0,624.0,167.28109546606595,8870.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,447500.0,13.0,1.0,1.0,320.0,130.0,8870.0,22.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,588000.0,13.0,1.0,1.0,616.0,125.0,8870.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,410000.0,13.0,1.0,2.0,200.0,81.0,8870.0,22.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3,688000.0,13.0,1.0,4.0,700.0,167.28109546606595,8870.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,612500.0,13.0,2.0,3.0,635.0,167.28109546606595,8870.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,525000.0,13.0,1.0,1.0,665.0,85.0,8870.0,72.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,703000.0,13.0,1.0,4.0,704.0,102.0,8870.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,608000.0,13.0,2.0,1.0,252.0,150.0,8870.0,8.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2,320500.0,13.0,1.0,1.0,3056.0,81.92271186440678,8870.0,52.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3,577000.0,13.0,1.0,2.0,706.0,167.28109546606595,8870.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,607000.0,13.0,3.0,2.0,0.0,131.0,8870.0,8.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3,765500.0,13.0,2.0,2.0,780.0,180.0,8870.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,470000.0,13.0,1.0,2.0,187.0,99.0,8870.0,8.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3,482500.0,13.0,1.0,1.0,265.0,81.92271186440678,8870.0,27.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3,580000.0,13.0,1.0,2.0,650.0,142.0,8870.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,434500.0,13.0,1.0,1.0,125.0,136.74614022988504,8870.0,47.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2,620250.0,13.0,1.0,2.0,253.0,91.0,8870.0,10.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3,710000.0,13.0,1.0,1.0,796.0,104.0,8870.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,630000.0,13.0,1.0,2.0,630.0,130.0,8870.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,420000.0,13.0,1.0,1.0,307.0,136.74614022988504,8870.0,52.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3,600000.0,13.0,1.0,4.0,541.0,139.0,8870.0,54.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,550000.0,13.0,2.0,2.0,212.0,129.0,8870.0,12.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3,460000.0,13.0,2.0,1.0,190.0,81.92271186440678,8870.0,52.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4,600000.0,13.0,1.0,2.0,586.0,159.0,8870.0,54.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4,1217500.0,13.0,3.0,2.0,693.0,192.0,8870.0,8.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,600000.0,13.0,1.0,2.0,599.0,150.0,8870.0,62.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4,655000.0,13.0,1.0,2.0,695.0,167.28109546606595,8870.0,52.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3,500000.0,13.0,1.0,4.0,677.0,167.28109546606595,8870.0,52.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3,762700.0,13.0,1.0,4.0,597.0,100.0,8870.0,62.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2,465000.0,13.0,1.0,1.0,176.0,89.0,8870.0,10.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,741250.0,13.0,1.0,1.0,668.0,88.0,8870.0,67.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,488500.0,13.0,2.0,1.0,190.0,2.0,8870.0,52.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4,787500.0,13.0,2.0,2.0,650.0,167.28109546606595,8870.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,442000.0,13.0,1.0,1.0,245.0,81.92271186440678,8870.0,52.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,726335.0,13.0,1.0,2.0,590.0,167.28109546606595,8870.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,630000.0,13.0,2.0,2.0,602.0,180.0,8870.0,72.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,670000.0,13.0,1.0,3.0,705.0,135.0,8870.0,72.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,417000.0,13.0,1.0,1.0,172.0,77.0,8870.0,9.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,440000.0,13.0,2.0,1.0,215.0,121.0,8870.0,12.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3,501000.0,13.0,1.0,1.0,348.0,167.28109546606595,8870.0,52.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3,722000.0,13.0,1.0,3.0,781.0,167.28109546606595,8870.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,825000.0,13.0,2.0,4.0,768.0,194.0,8870.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,638000.0,13.0,2.0,1.0,624.0,258.0,8870.0,17.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,631000.0,13.6,2.0,2.0,608.0,138.0,1071.0,21.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,532000.0,13.6,2.0,1.0,149.0,19.0,1071.0,17.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,500000.0,13.6,2.0,1.0,140.0,167.28109546606595,1071.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,504000.0,13.6,2.0,1.0,215.0,139.0,1071.0,18.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,468000.0,13.6,2.0,2.0,178.0,138.0,1071.0,22.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4,802500.0,13.6,2.0,2.0,0.0,264.0,1071.0,17.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,700000.0,13.6,2.0,2.0,691.0,167.28109546606595,1071.0,52.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,485000.0,13.6,2.0,1.0,175.0,134.0,1071.0,18.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,800000.0,13.6,2.0,2.0,719.0,251.0,1071.0,22.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,740000.0,13.6,2.0,2.0,453.0,213.0,1071.0,15.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,685500.0,12.1,1.0,2.0,724.0,103.0,2606.0,52.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2,610000.0,12.1,1.0,1.0,394.0,98.0,2606.0,72.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,630000.0,12.1,1.0,1.0,604.0,112.0,2606.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,870000.0,12.1,3.0,5.0,591.0,268.0,2606.0,12.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,810000.0,12.1,2.0,2.0,592.0,129.0,2606.0,72.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,840000.0,12.1,1.0,2.0,608.0,167.28109546606595,2606.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
5,585000.0,12.1,2.0,1.0,590.0,167.28109546606595,2606.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,772500.0,12.1,2.0,2.0,595.0,167.28109546606595,2606.0,39.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,465000.0,12.1,1.0,1.0,225.0,81.92271186440678,2606.0,17.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3,719000.0,12.1,1.0,4.0,692.0,167.28109546606595,2606.0,42.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,487000.0,12.1,1.0,2.0,198.0,96.0,2606.0,12.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4,700000.0,12.1,2.0,2.0,700.0,168.0,2606.0,72.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,600500.0,12.1,2.0,1.0,462.0,161.0,2606.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,730000.0,12.1,1.0,2.0,570.0,134.0,2606.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,800000.0,12.1,2.0,2.0,565.0,116.0,2606.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,918000.0,12.1,2.0,2.0,763.0,167.28109546606595,2606.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,750000.0,12.1,2.0,2.0,301.0,251.0,2606.0,11.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3,740000.0,12.1,1.0,1.0,568.0,115.0,2606.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,721000.0,12.1,1.0,3.0,539.0,167.28109546606595,2606.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,646000.0,12.1,1.0,2.0,574.0,106.0,2606.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,545000.0,12.1,2.0,3.0,230.0,113.0,2606.0,22.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,770000.0,12.1,1.0,2.0,700.0,167.28109546606595,2606.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,777000.0,12.1,1.0,2.0,700.0,176.0,2606.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,722000.0,12.1,3.0,1.0,580.0,103.0,2606.0,72.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,545000.0,12.1,1.0,3.0,591.0,102.0,2606.0,62.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2,542500.0,12.1,1.0,1.0,359.0,167.28109546606595,2606.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,631500.0,12.1,1.0,3.0,593.0,95.0,2606.0,57.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,750074.0,12.1,2.0,1.0,302.0,167.28109546606595,2606.0,52.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3,591000.0,12.1,1.0,1.0,557.0,167.28109546606595,2606.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,550000.0,12.1,1.0,3.0,610.0,142.0,2606.0,62.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3,725000.0,12.1,2.0,4.0,560.0,167.28109546606595,2606.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,815000.0,12.1,2.0,2.0,672.0,167.28109546606595,2606.0,72.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,715888.0,12.1,1.0,1.0,613.0,92.0,2606.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,650000.0,12.1,1.0,4.0,588.0,167.28109546606595,2606.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,468000.0,12.1,1.0,1.0,137.0,110.0,2606.0,10.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3,1102000.0,12.1,1.0,2.0,1020.0,167.28109546606595,2606.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,515000.0,12.1,1.0,2.0,345.0,79.0,2606.0,32.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,716000.0,12.1,1.0,2.0,594.0,167.28109546606595,2606.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,640000.0,12.1,1.0,1.0,612.0,167.28109546606595,2606.0,52.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2,460000.0,12.1,1.0,4.0,360.0,167.28109546606595,2606.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,895000.0,13.7,1.0,1.0,228.0,87.0,5454.0,47.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,587000.0,13.7,1.0,1.0,0.0,74.0,5454.0,47.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,720000.0,13.7,1.0,1.0,832.0,81.92271186440678,5454.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4,2140000.0,13.7,2.0,3.0,688.0,187.0,5454.0,97.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1003500.0,13.7,1.0,2.0,289.0,109.0,5454.0,24.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,802000.0,13.7,1.0,1.0,0.0,85.0,5454.0,57.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4,1686500.0,13.7,2.0,2.0,664.0,167.28109546606595,5454.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1715000.0,13.7,1.0,2.0,765.0,167.28109546606595,5454.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,760000.0,13.7,1.0,1.0,90.0,86.0,5454.0,37.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4,1680000.0,13.7,1.0,1.0,723.0,90.0,5454.0,67.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,890000.0,13.7,2.0,2.0,181.0,136.74614022988504,5454.0,52.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,1120000.0,13.7,2.0,3.0,373.0,113.0,5454.0,38.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,1805000.0,13.7,2.0,2.0,700.0,224.0,5454.0,72.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1460000.0,13.7,2.0,2.0,487.0,167.28109546606595,5454.0,52.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3,1403000.0,13.7,1.0,2.0,495.0,167.28109546606595,5454.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1682000.0,13.7,1.0,1.0,767.0,167.28109546606595,5454.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1615000.0,13.7,1.0,1.0,801.0,167.28109546606595,5454.0,88.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4,1450000.0,13.7,2.0,3.0,450.0,167.28109546606595,5454.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,786000.0,13.7,1.0,1.0,162.0,81.92271186440678,5454.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,742000.0,13.7,3.0,2.0,245.0,81.92271186440678,5454.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1050000.0,13.7,2.0,2.0,357.0,120.0,5454.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1690000.0,13.7,1.0,1.0,319.0,167.28109546606595,5454.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,810000.0,13.7,1.0,1.0,195.0,115.0,5454.0,62.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1460000.0,13.7,2.0,2.0,413.0,137.0,5454.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1620000.0,13.7,1.0,2.0,783.0,167.28109546606595,5454.0,52.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3,1420000.0,13.7,2.0,2.0,277.0,167.28109546606595,5454.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,875500.0,13.7,2.0,1.0,225.0,118.0,5454.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1400000.0,13.7,2.0,1.0,211.0,136.74614022988504,5454.0,22.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,1457500.0,13.7,2.0,2.0,0.0,81.92271186440678,5454.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,1465000.0,13.7,1.0,2.0,581.0,167.28109546606595,5454.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1320000.0,13.7,2.0,2.0,320.0,167.28109546606595,5454.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,896000.0,13.7,2.0,2.0,677.0,81.92271186440678,5454.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1450000.0,13.7,2.0,2.0,413.0,167.28109546606595,5454.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,898000.0,13.7,1.0,1.0,266.0,81.92271186440678,5454.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4,1515000.0,13.7,2.0,1.0,611.0,613.0,5454.0,72.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,500000.0,13.7,1.0,1.0,0.0,81.92271186440678,5454.0,52.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3,1100000.0,13.7,2.0,1.0,355.0,140.0,5454.0,35.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,800000.0,13.7,1.0,2.0,282.0,81.92271186440678,5454.0,52.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2,691000.0,13.7,1.0,1.0,0.0,81.92271186440678,5454.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,738000.0,13.7,1.0,2.0,3414.0,81.92271186440678,5454.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1140000.0,13.7,2.0,2.0,224.0,136.74614022988504,5454.0,23.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4,1460000.0,13.7,3.0,2.0,562.0,228.0,5454.0,72.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,915500.0,13.7,2.0,1.0,0.0,148.0,5454.0,52.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4,1740000.0,13.7,3.0,2.0,414.0,209.0,5454.0,72.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1800000.0,13.7,2.0,1.0,667.0,184.0,5454.0,87.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,2160000.0,13.7,2.0,1.0,577.0,231.0,5454.0,82.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1800000.0,13.7,2.0,2.0,920.0,167.28109546606595,5454.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,2130000.0,13.7,2.0,2.0,714.0,188.0,5454.0,97.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,400000.0,14.5,1.0,1.0,0.0,75.0,2356.0,62.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,952000.0,14.5,2.0,2.0,246.0,167.28109546606595,2356.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1255000.0,14.5,2.0,2.0,614.0,167.28109546606595,2356.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1020000.0,14.5,2.0,2.0,221.0,171.0,2356.0,52.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,926000.0,14.5,2.0,2.0,393.0,140.0,2356.0,72.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1070000.0,14.5,1.0,3.0,583.0,106.0,2356.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,801000.0,14.5,1.0,1.0,217.0,107.0,2356.0,28.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1150000.0,14.5,2.0,1.0,0.0,3.0,2356.0,17.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,472000.0,14.5,1.0,1.0,215.0,68.0,2356.0,15.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1471000.0,14.5,2.0,2.0,732.0,167.28109546606595,2356.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1195000.0,14.5,1.0,2.0,601.0,167.28109546606595,2356.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1300000.0,14.5,2.0,2.0,586.0,150.0,2356.0,72.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1416000.0,14.5,2.0,2.0,575.0,167.28109546606595,2356.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1200000.0,14.5,2.0,2.0,0.0,154.0,2356.0,20.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,865000.0,14.5,2.0,2.0,317.0,81.92271186440678,2356.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1480000.0,4.6,1.0,1.0,228.0,116.0,11308.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,348000.0,4.6,1.0,1.0,0.0,53.0,11308.0,72.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1189000.0,4.6,1.0,1.0,181.0,122.0,11308.0,53.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,575000.0,4.6,1.0,1.0,0.0,81.92271186440678,11308.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
